2025-07-17 08:21:00 | INFO     | TalkyBot        | ============================================================
2025-07-17 08:47:00 | INFO     | TalkyBot        | STATE: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.311))
2025-07-17 08:47:00 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:01 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0048, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:01 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0048, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:02 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:03 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:03 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0045, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:04 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0045, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:04 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:05 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:06 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0046, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:06 | DEBUG    | TalkyBot.MAIN   | System status: LISTENING (active for 11.2s)
2025-07-17 08:47:06 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:07 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0048, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:07 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:08 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:09 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:09 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0054, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:10 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0053, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:10 | INFO     | TalkyBot.MAIN   | State: LISTENING → STANDBY (Timeout after 15.2s)
2025-07-17 08:47:10 | INFO     | TalkyBot        | STATE: LISTENING → STANDBY (Timeout after 15.2s)
2025-07-17 08:47:10 | INFO     | TalkyBot.WAKE   | Wake word 'alexa_v0.1' detected! (score: 0.998)
2025-07-17 08:47:10 | INFO     | TalkyBot.MAIN   | State: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.998))
2025-07-17 08:47:10 | INFO     | TalkyBot        | STATE: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.998))
2025-07-17 08:47:10 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:11 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:12 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0048, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:12 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:13 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:13 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:14 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:15 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:15 | INFO     | TalkyBot.MAIN   | State: LISTENING → STANDBY (Timeout after 15.0s)
2025-07-17 08:47:15 | INFO     | TalkyBot        | STATE: LISTENING → STANDBY (Timeout after 15.0s)
2025-07-17 08:47:15 | INFO     | TalkyBot.MAIN   | Conversation timed out - system returned to STANDBY
2025-07-17 08:47:15 | INFO     | TalkyBot.WAKE   | Wake word 'alexa_v0.1' detected! (score: 0.311)
2025-07-17 08:47:15 | INFO     | TalkyBot.MAIN   | State: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.311))
2025-07-17 08:47:15 | INFO     | TalkyBot        | STATE: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.311))
2025-07-17 08:47:15 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0054, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:16 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0056, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:16 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0053, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:17 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:18 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0048, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:18 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0049, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:19 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:19 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0054, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:20 | DEBUG    | TalkyBot.MAIN   | System status: LISTENING (active for 5.0s)
2025-07-17 08:47:20 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:21 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0049, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:21 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:22 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:22 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:23 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:24 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:24 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:25 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:25 | INFO     | TalkyBot.MAIN   | State: LISTENING → STANDBY (Timeout after 15.1s)
2025-07-17 08:47:25 | INFO     | TalkyBot        | STATE: LISTENING → STANDBY (Timeout after 15.1s)
2025-07-17 08:47:25 | INFO     | TalkyBot.MAIN   | Conversation timed out - system returned to STANDBY
2025-07-17 08:47:25 | INFO     | TalkyBot.WAKE   | Wake word 'alexa_v0.1' detected! (score: 0.972)
2025-07-17 08:47:25 | INFO     | TalkyBot.MAIN   | State: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.972))
2025-07-17 08:47:25 | INFO     | TalkyBot        | STATE: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.972))
2025-07-17 08:47:25 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:26 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:27 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0049, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:27 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:28 | INFO     | TalkyBot.VAD    | Speech started! (audio_level: 0.0123)
2025-07-17 08:47:28 | DEBUG    | TalkyBot.VAD    | Speech started - Duration: 0.0s
2025-07-17 08:47:28 | INFO     | TalkyBot.MAIN   | State: LISTENING → PROCESSING (Speech detected)
2025-07-17 08:47:28 | INFO     | TalkyBot        | STATE: LISTENING → PROCESSING (Speech detected)
2025-07-17 08:47:28 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.0s
2025-07-17 08:47:28 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.1s
2025-07-17 08:47:28 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0122, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:28 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.4s
2025-07-17 08:47:28 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.7s
2025-07-17 08:47:28 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0122, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:29 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.0s
2025-07-17 08:47:29 | DEBUG    | TalkyBot.VAD    | Sent audio frame to STT queue (queue size: 1)
2025-07-17 08:47:29 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.3s
2025-07-17 08:47:29 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0088, Speech detected: True, Threshold: 0.3
2025-07-17 08:47:29 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.6s
2025-07-17 08:47:29 | INFO     | TalkyBot.VAD    | Speech ended after 1.7s
2025-07-17 08:47:29 | DEBUG    | TalkyBot.VAD    | Speech ended
2025-07-17 08:47:29 | INFO     | TalkyBot.MAIN   | State: PROCESSING → LISTENING (Speech ended)
2025-07-17 08:47:29 | INFO     | TalkyBot        | STATE: PROCESSING → LISTENING (Speech ended)
2025-07-17 08:47:29 | DEBUG    | TalkyBot.MAIN   | Speech ended
2025-07-17 08:47:30 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:30 | INFO     | TalkyBot.MAIN   | Received signal 2
2025-07-17 08:47:30 | INFO     | TalkyBot.MAIN   | ============================================================
2025-07-17 08:47:30 | INFO     | TalkyBot.MAIN   | Stopping TalkyBot System...
2025-07-17 08:47:30 | INFO     | TalkyBot.MAIN   | ============================================================
2025-07-17 08:47:30 | INFO     | TalkyBot.MAIN   | Stopping VAD thread...
2025-07-17 08:47:30 | INFO     | TalkyBot.MAIN   | Stopping STT thread...
2025-07-17 08:47:30 | INFO     | TalkyBot.MAIN   | Stopping TTS thread...
2025-07-17 08:47:30 | INFO     | TalkyBot.MAIN   | Stopping Wake Word thread...
2025-07-17 08:47:30 | ERROR    | TalkyBot.MAIN   | Error during shutdown: 'Model' object has no attribute 'cleanup'
2025-07-17 08:47:30 | INFO     | TalkyBot.MAIN   | TalkyBot System stopped cleanly
2025-07-17 08:47:30 | INFO     | TalkyBot        | SYSTEM: Shutting down logging system
2025-07-17 08:47:30 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:31 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:31 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:32 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0049, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:33 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0049, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:33 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:34 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:34 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:35 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:36 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:36 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:37 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:37 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:38 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:39 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:39 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:40 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:40 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:41 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:42 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:42 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:43 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0054, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:43 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0053, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:44 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0055, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:44 | INFO     | TalkyBot.MAIN   | State: LISTENING → STANDBY (Timeout after 15.1s)
2025-07-17 08:47:44 | INFO     | TalkyBot        | STATE: LISTENING → STANDBY (Timeout after 15.1s)
2025-07-17 08:47:44 | INFO     | TalkyBot.WAKE   | Wake word 'alexa_v0.1' detected! (score: 1.000)
2025-07-17 08:47:44 | INFO     | TalkyBot.MAIN   | State: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 1.000))
2025-07-17 08:47:44 | INFO     | TalkyBot        | STATE: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 1.000))
2025-07-17 08:47:45 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0061, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:45 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0064, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:46 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0061, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:46 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0055, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:47 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0055, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:48 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0053, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:48 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:49 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:49 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:50 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0048, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:50 | DEBUG    | TalkyBot.MAIN   | System status: LISTENING (active for 5.6s)
2025-07-17 08:47:51 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:51 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0049, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:52 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0049, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:52 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0049, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:53 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:54 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:54 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:55 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0048, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:55 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0048, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:56 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:57 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0053, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:57 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0053, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:58 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:58 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0054, Speech detected: False, Threshold: 0.3
2025-07-17 08:47:59 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0055, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:00 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0055, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:00 | INFO     | TalkyBot.MAIN   | State: LISTENING → STANDBY (Timeout after 15.2s)
2025-07-17 08:48:00 | INFO     | TalkyBot        | STATE: LISTENING → STANDBY (Timeout after 15.2s)
2025-07-17 08:48:00 | INFO     | TalkyBot.WAKE   | Wake word 'alexa_v0.1' detected! (score: 1.000)
2025-07-17 08:48:00 | INFO     | TalkyBot.MAIN   | State: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 1.000))
2025-07-17 08:48:00 | INFO     | TalkyBot        | STATE: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 1.000))
2025-07-17 08:48:00 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0053, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:01 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:01 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0054, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:02 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0059, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:03 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0058, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:03 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0053, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:04 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:04 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0053, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:05 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0053, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:06 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:06 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:07 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0056, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:07 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0059, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:08 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0059, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:09 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0054, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:09 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:10 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:10 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:11 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0053, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:12 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0056, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:12 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0058, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:13 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0059, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:13 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0060, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:14 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0059, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:15 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0056, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:15 | INFO     | TalkyBot.MAIN   | State: LISTENING → STANDBY (Timeout after 15.2s)
2025-07-17 08:48:15 | INFO     | TalkyBot        | STATE: LISTENING → STANDBY (Timeout after 15.2s)
2025-07-17 08:48:15 | INFO     | TalkyBot.WAKE   | Wake word 'alexa_v0.1' detected! (score: 0.999)
2025-07-17 08:48:15 | INFO     | TalkyBot.MAIN   | State: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.999))
2025-07-17 08:48:15 | INFO     | TalkyBot        | STATE: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.999))
2025-07-17 08:48:15 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0055, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:16 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0057, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:16 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0059, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:17 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0068, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:18 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0069, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:18 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0063, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:19 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0053, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:19 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:20 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0049, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:20 | DEBUG    | TalkyBot.MAIN   | System status: LISTENING (active for 5.3s)
2025-07-17 08:48:21 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0064, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:21 | INFO     | TalkyBot.VAD    | Speech started! (audio_level: 0.0064)
2025-07-17 08:48:21 | DEBUG    | TalkyBot.VAD    | Speech started - Duration: 0.0s
2025-07-17 08:48:21 | INFO     | TalkyBot.MAIN   | State: LISTENING → PROCESSING (Speech detected)
2025-07-17 08:48:21 | INFO     | TalkyBot        | STATE: LISTENING → PROCESSING (Speech detected)
2025-07-17 08:48:21 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.0s
2025-07-17 08:48:21 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.2s
2025-07-17 08:48:21 | INFO     | TalkyBot.VAD    | Speech ended after 0.5s
2025-07-17 08:48:21 | DEBUG    | TalkyBot.VAD    | Speech ended
2025-07-17 08:48:21 | INFO     | TalkyBot.MAIN   | State: PROCESSING → LISTENING (Speech ended)
2025-07-17 08:48:21 | INFO     | TalkyBot        | STATE: PROCESSING → LISTENING (Speech ended)
2025-07-17 08:48:21 | DEBUG    | TalkyBot.MAIN   | Speech ended
2025-07-17 08:48:21 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0064, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:22 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0067, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:22 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:23 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:24 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0048, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:24 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:25 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:25 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0049, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:26 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 08:48:26 | INFO     | TalkyBot.VAD    | Speech started! (audio_level: 0.0056)
2025-07-17 08:48:26 | DEBUG    | TalkyBot.VAD    | Speech started - Duration: 0.0s
2025-07-17 08:48:26 | INFO     | TalkyBot.MAIN   | State: LISTENING → PROCESSING (Speech detected)
2025-07-17 08:48:26 | INFO     | TalkyBot        | STATE: LISTENING → PROCESSING (Speech detected)
